	WER_MEAN	CORTEX_MEAN	pet111_MEAN	scr5_MEAN	wol_MEAN
245295_at	1.621622722	1.254883871	2.09068285	1.381067799	1.475976077
245296_at	0.532645573	0.785980788	0.703513144	0.774570327	0.86093289
245297_at	1.199385815	1.235041063	1.040230517	1.261992829	1.008714844
245298_at	1.479372018	1.688005198	1.430067019	1.412273955	1.315888694
245299_at	9.396625266	12.06159198	7.053651625	8.086263609	5.374617153
245300_at	0.881394412	0.53468933	0.513176252	0.609863988	0.62135436
245301_at	5.003684067	4.843828883	4.667381111	3.33002543	1.998882567
245302_at	0.393803177	0.399583924	0.420714406	0.474431069	0.505817228
245303_at	2.024696051	1.282000947	1.373352697	1.240270751	1.08818172
245304_at	0.728341882	1.225844289	0.516781424	0.88518833	0.554335973
245305_at	0.474536168	0.936981369	0.744454439	13.50805142	3.9794294
245306_at	4.998449918	7.970092991	9.000831369	2.361531698	1.292067258
245307_at	1.244893164	1.588902063	2.192435556	1.40621721	1.280509949
245308_at	2.379893544	2.710013587	3.954741357	2.686597373	1.855093653
245309_at	0.929216159	0.51943359	0.462005479	0.731318952	0.867401896
245310_at	0.965650035	0.886719719	0.717405888	0.741347196	0.783091913
245311_at	27.32552595	5.353786628	6.76359161	13.14572619	19.79807179
245312_at	1.288335912	0.870536582	1.073463777	0.919714559	0.931755453
245313_at	1.750623673	3.056522945	8.293910911	4.389339294	2.181601777
245314_at	0.692184117	0.71388718	0.927790298	0.820021563	0.820708338
245315_at	10.23431048	8.051321591	5.607591554	7.492866414	5.714459174
245316_at	3.39474336	1.758376838	1.981865386	1.607377161	1.887726648
245317_at	10.63350534	15.45853628	2.629108424	11.88540312	5.330531465
245318_at	0.576063531	0.67301521	0.568121894	0.793506145	1.171002347
245319_at	0.516399322	0.736947779	0.826739441	0.620485897	0.626030755
245320_at	2.729934523	2.429142213	1.521995306	2.386575025	1.815411097
245321_at	3.140150463	2.782391896	1.715193364	1.89926906	1.281508483
245322_at	0.663041525	0.68646994	0.676876167	0.987946822	0.798264961
245323_at	16.75046202	12.27111341	18.84168581	11.83218761	7.056689601
245324_at	1.774875701	2.557931616	2.198781061	4.051726389	2.039597051
245325_at	0.550505671	1.753854764	0.846960656	1.654491999	10.90815001
245326_at	0.826295931	0.809082561	0.667273843	0.761154999	0.707285212
245327_at	2.061803574	1.557798257	0.905933136	0.889075349	1.030918151
245328_at	0.628268722	1.465195507	0.940031207	1.106829439	1.188189776
245329_at	0.496862641	0.838776669	0.505774884	0.964180398	0.776084964
245330_at	1.200657349	1.445656745	3.489461909	1.090454274	1.211732456
245331_at	1.78399706	3.226619711	3.216198588	3.12703218	2.161572407
245332_at	3.302947312	3.410117103	3.076564077	4.590262478	2.297876748
245333_at	8.166232072	3.564010635	3.916314139	4.265233107	2.640450218
245334_at	2.972296169	4.824872411	2.931019334	3.522006449	2.736665564
245335_at	0.41087365	0.476692875	0.493588271	0.543937938	0.595103655
245336_at	0.607131969	0.844303763	0.74975958	0.898520497	0.77806701
245337_at	0.96442218	1.341086608	1.251800929	1.445584323	1.327816185
245338_at	1.822494445	0.794772445	1.879532668	1.670150506	1.131178876
245339_at	2.068624004	2.292866445	1.540657072	2.167683634	1.779412939
245340_at	11.09924196	7.023703272	5.562594108	6.234261621	6.178186444
245341_at	0.434321932	0.452018492	0.434095322	1.31596812	1.10916005
245342_at	34.94986627	20.81735094	23.23907632	20.69803172	25.09388804
245343_at	1.545588021	0.702050985	0.6107076	0.941758346	1.660587628
245344_at	1.242624564	1.431581715	1.78528527	1.79726774	1.146112014
245345_at	0.476192748	0.416712335	0.486195297	0.508727932	0.552653677
245346_at	0.477258142	0.581894702	0.632483727	0.683456703	0.693847223
245347_at	0.487746062	0.895216665	0.473142467	0.614890271	0.538761933
245348_at	2.39243898	3.081062649	3.454539703	2.046587884	2.20616862
245349_at	0.466383783	0.484400075	0.467494177	0.561217146	0.630603212
245350_at	3.705568735	7.197996867	2.784918659	2.274858142	3.009740598
245351_at	3.839611549	3.293807945	3.460454707	2.865382505	2.098067957
245352_at	0.493445248	0.497036085	0.4995742	1.424254014	0.580040159
245353_at	0.502771458	0.531062383	0.516028571	0.655873848	0.70613732
245354_at	0.471530442	0.627849977	0.439013443	0.882868765	0.567786539
245355_at	30.20501714	12.61643982	10.27144271	16.97625323	22.43130766
245356_at	44.47903935	37.11078913	31.30555607	37.5998235	40.07220839
245357_at	0.812190543	0.583105621	0.629272054	0.677747055	0.774672521
245358_at	3.294593965	1.403171422	2.512273778	1.800815915	2.337796024
245359_at	2.733779454	3.745607165	5.290513347	3.653547268	1.84599806
245360_at	3.315718879	4.635350335	5.87165595	2.009274965	1.503998239
245361_at	4.839742635	7.523799908	6.90469431	3.220936722	2.936177464
245362_at	5.980618069	7.133941727	1.616444116	3.507803713	3.331457728
245363_at	0.519079703	1.049006367	0.534316591	2.815410399	1.667563556
245364_at	1.505846948	1.216641725	1.261951325	1.380346725	1.321393306
245365_at	3.682310741	2.086101767	5.406116779	1.714775555	2.053146894
245366_at	1.344910201	1.630411313	1.20713011	1.215020836	0.968506477
245367_at	1.971380861	0.92869685	1.041405411	1.923420001	1.428337227
245368_at	0.536491435	0.486326383	0.473232788	0.526693333	0.600220156
245369_at	0.530659269	0.782747222	0.482159678	1.072704757	0.588907169
245370_at	1.200692824	0.629772178	0.644956913	0.804257379	0.763967187
245371_at	0.503294932	0.554804038	0.584722469	0.662706262	0.645178748
245372_at	21.75884106	6.261171923	3.938089836	10.08319739	13.69152247
245373_s_at	3.898354566	4.541186845	4.761755318	4.249632618	2.422246558
245374_at	2.141779525	3.486651276	2.990447499	2.841396902	1.757161583
245375_at	0.468604808	0.511592514	0.479308158	0.612270149	0.655081635
245376_at	0.424273298	0.456841952	0.441046469	0.551259261	0.61696874
245377_at	0.506458872	0.58023243	0.613509133	0.605360625	0.669592413
245378_at	0.698641255	0.741698157	0.689540813	0.93426538	0.879834479
245379_at	0.633637131	0.619431764	0.715401749	0.71770168	0.743481266
245380_at	0.479425085	0.532730778	0.591116145	0.582212954	0.714751581
245381_at	0.475039364	0.593917254	0.539965582	0.906576155	0.657182698
245382_at	2.318039383	2.2768278	3.029885993	2.417919003	2.746315043
245383_at	0.635755235	0.758054354	0.726462921	0.759283958	0.772932196
245384_at	0.448248162	0.486181679	0.428056746	0.567966028	0.703599289
245385_at	0.488080892	0.536644228	0.513259689	0.665894157	0.730082128
245386_at	0.907012626	0.593963447	0.500153048	1.907965656	3.93700305
245387_at	9.343070924	3.886842319	3.64768347	3.367838191	3.881845416
245388_at	0.643226778	1.189862533	0.973582925	0.767051277	0.722106554
245389_at	0.555167109	0.644453409	0.641142721	0.74713772	0.73129274
245390_at	2.363488548	2.284979697	4.014649181	2.028721311	1.474641547
245391_at	2.340276835	9.312283167	13.06585987	5.014067074	2.652329356
245392_at	0.515260147	0.62305759	0.660912228	0.797612756	0.612947499
245393_at	0.72220751	2.902759372	1.901050625	0.791608079	0.821084543
245394_at	16.01753027	10.14690797	5.428017426	10.35772076	9.802067778
245395_at	2.426280051	3.188857381	2.08822776	2.540059462	1.642989481
245396_at	0.898729679	0.850126429	0.867715265	0.902573976	0.850262873
245397_at	2.965315605	1.25265028	2.981371503	1.577539774	1.914001477
245398_at	1.563393271	1.623680304	2.338997756	1.387900207	2.009790054
245399_at	6.493988405	33.17327647	1.69317127	8.836697765	7.674500359
245400_at	4.037890066	4.007936839	4.065415174	3.162882497	2.56014247
245401_at	0.758078951	0.865622657	1.24703049	0.969337128	1.266637578
245402_at	0.408524555	0.458421259	0.440145272	0.541109752	0.578843051
245403_at	0.442241314	0.502219587	0.489493121	0.582671692	0.548089588
245404_at	1.683715777	1.11479831	1.61550431	1.122398233	1.310499783
245405_at	1.212454434	2.290264618	3.690937682	1.102820104	0.785819674
245406_at	0.598532819	0.621840319	0.59988956	0.701871982	0.680566818
245407_at	5.050991699	7.326983949	3.144523597	5.545370658	4.345154784
245408_at	0.970794311	0.806098139	0.914115396	0.943187112	0.94131969
245409_at	0.47899392	0.488570811	0.47907989	0.633354202	0.552813199
245410_at	0.429368627	0.998601459	0.766649611	1.142025628	1.112076066
245411_at	0.56425646	0.483104393	0.479911572	0.641715788	0.676979468
245412_at	2.262510443	3.276648562	0.636479723	6.602315294	3.434222797
245413_at	1.159458065	1.36267357	1.411128011	1.705257629	1.212236011
245414_at	1.246977143	1.120967359	0.991818431	1.100481056	1.124127943
245415_at	3.511309476	2.66199438	5.747948505	2.765536473	2.709218677
245416_at	1.682514014	1.101256447	0.919313143	0.76675404	0.984662973
245417_at	0.567336817	0.528254478	0.530337842	0.657096953	0.737724737
245418_at	0.828683391	0.893091702	1.158041761	0.953638488	0.854244364
245419_at	0.46843929	0.528425583	0.517654161	0.641764872	0.62899562
245420_at	0.754796335	0.701441098	1.195880747	0.924073598	0.896708221
245421_at	1.214044926	1.185086823	0.902867026	1.018036507	0.952730632
245422_at	0.523406162	0.532453718	0.535896627	0.640348635	0.698240618
245423_at	0.574290918	0.617031581	1.066794147	1.695587945	0.791579768
245424_at	0.436939567	0.42401728	0.458676984	0.528955222	0.599874426
245425_at	3.172976129	2.353645554	2.629432074	3.146045739	2.612554803
245426_at	0.744775507	0.535893935	0.842412353	0.593275427	0.607403622
245427_at	0.838233615	1.119896472	0.825622457	1.178836045	1.037212754
245428_at	1.041506293	1.030654428	0.934191656	1.179409796	1.192452591
245429_at	0.836856239	0.778545304	0.774300164	1.040801916	0.876523345
245430_at	2.422349047	1.772775999	2.596750289	1.941520869	1.843381834
245431_at	1.215594735	1.659046457	1.256019871	0.934410095	1.068653896
245432_at	6.800518997	6.823183028	3.522157574	3.038237656	2.216897987
245433_at	2.517835901	3.416956948	6.135726754	2.636156441	1.946287404
245434_at	1.174761497	0.943680859	0.843260393	1.050380193	0.991916469
245435_at	0.682362238	0.891174452	0.70740567	1.115534774	0.871163419
245436_at	0.642011621	0.631195816	0.940711909	0.734995591	0.724575376
245437_at	1.250939146	0.486674006	0.847723094	0.751079661	0.920572388
245438_at	1.716828193	1.393365889	1.605375737	1.005041072	1.110088704
245439_at	1.665232415	3.323886004	0.688110651	0.831571123	0.791135671
245440_at	0.406139794	0.426236534	0.513218955	0.617212191	0.544138645
245441_at	0.971183496	0.619337529	0.732929051	0.856891459	0.828812619
245442_at	1.62505681	3.439786604	2.618781537	0.958503998	1.163416368
245443_at	0.381051102	0.38604687	0.402035611	0.484703809	0.520769969
245444_at	0.52354767	0.577987906	0.514614669	0.65935968	0.67247243
245445_at	0.464045392	0.747238843	0.53926808	0.593434633	0.68303008
245446_at	1.36558242	1.015341441	1.449524428	1.493688402	1.125286523
245447_at	0.470445632	0.458988826	0.498274698	0.634412678	0.619847024
245448_at	0.338455701	0.338881632	0.340337351	0.381051018	0.418684818
245449_at	0.614489652	0.671517609	0.627670009	0.753036979	0.753250289
245450_at	0.434424714	0.463162464	0.438519229	0.54183188	0.623642284
245451_at	0.495423916	0.933559201	0.584368461	0.573387796	0.519044131
245452_at	0.394344866	0.344406773	0.374282493	0.390181286	0.458912395
245453_at	0.460416286	0.439573528	0.576761913	0.516154899	0.521174043
245454_at	0.479325302	0.547732694	0.42124416	0.417284987	0.502652699
245455_at	0.33173561	0.350202675	0.34375628	0.40079976	0.419047132
245456_at	0.71029546	1.104561698	0.796277708	0.849789451	0.720708141
245457_s_at	0.560090847	0.605076465	0.647454477	0.562950504	0.677365203
245458_at	1.024748128	0.884278065	1.185588931	1.0079414	0.957782348
245459_at	0.426825434	0.511918171	0.509468044	0.57424221	0.606677916
245460_at	0.36371288	0.358050684	0.392485297	0.418652915	0.450340797
245461_at	0.817735342	0.627770165	0.640691434	0.699982997	0.837319538
245462_at	0.819464987	0.556103206	0.567394205	0.719070332	0.729085753
245463_at	0.633543992	0.66262261	0.665990026	0.951098159	1.058405304
245464_at	0.547871787	0.664391569	0.654896637	0.939188003	0.76155866
245465_at	0.510327306	0.540581572	0.618629446	0.740296392	0.751657577
245466_at	0.621130125	0.633750512	0.699103449	0.702852696	0.751985299
245467_at	1.153591907	0.941260377	0.773609821	1.239689411	1.478566698
245468_at	0.46600501	0.476544334	0.480504615	0.595227677	0.610271529
245469_at	0.274976192	0.278070815	0.289421995	0.303785699	0.36812156
245470_at	0.534299826	0.512069441	0.569275365	0.724470716	0.721829878
245471_at	0.356242437	0.337859002	0.363344459	0.425019483	0.503463687
245472_at	0.424121722	0.416496787	0.423271346	0.560609328	0.614350543
245473_at	0.434638954	0.555099529	0.396216743	0.449018805	0.503955539
245474_at	1.223719141	2.358906132	1.846440786	1.640737074	1.021459526
245475_at	0.571979669	0.652801487	0.611969996	0.853492347	0.696670207
245476_at	0.554209549	0.602193113	0.593901827	0.691976487	0.724157538
245477_at	1.582452093	1.496300657	0.880668563	1.093483191	1.009293768
245478_at	1.21796213	1.637382229	2.776455976	1.303167886	0.909042466
245479_at	2.57521789	1.105126177	1.540533882	1.275346229	1.45279532
245480_at	1.017564727	1.325048127	1.60650579	1.336721406	0.84257943
245481_at	3.803915303	3.893380565	2.969417171	2.510343947	1.755039391
245482_at	1.718633643	0.642362916	0.853641069	0.963238132	0.96422302
245483_at	2.693332269	7.365180725	3.639327491	2.261649592	1.830451858
245484_at	3.227990717	3.412522858	1.426371203	2.132625398	1.446044186
245485_at	0.637747831	0.553377235	0.500509188	0.659914767	0.671288736
245486_x_at	0.888669636	1.057152322	0.870883356	1.217152264	0.864719272
245487_at	1.169841708	1.594976012	1.738060117	0.957498006	1.041056543
245488_at	0.519248041	0.68235932	0.54592875	2.122414478	1.088840456
245489_at	0.83204014	0.737300816	1.397520852	0.926106581	0.984852706
245490_at	0.513496556	0.430898602	0.466256563	0.641220275	0.69319362
245491_at	0.819074858	0.766452065	0.763554142	0.960310822	0.966579474
245492_at	1.454016428	3.548670172	2.296112579	2.195520563	1.726875731
245493_at	1.293525359	0.655540699	0.844287642	1.227245471	1.222847138
245494_at	0.994140844	0.87938941	1.008348104	0.960716206	1.057172896
245495_at	0.725290608	1.010420654	0.592388171	0.671138311	0.83751908
245496_at	1.290385725	1.408603301	1.742069403	1.452171228	1.178786129
245497_at	0.520854232	0.478905593	0.468724438	0.545839005	0.635516101
245498_at	0.737962473	0.69879164	0.748476259	0.74492071	0.769580479
245499_at	0.766272078	1.198836539	0.640827259	0.856539844	0.783770219
245500_at	0.63418805	0.643789275	0.637580825	0.78369978	0.778627278
245501_at	0.4933423	0.541660015	0.47914985	0.55326369	0.58039603
245502_at	3.626698394	1.459004472	2.27838296	1.671672687	2.01888279
245503_at	0.364186707	0.406622835	0.373889332	0.40311378	0.455501693
245504_at	0.345723029	0.325435137	0.359901296	0.389777083	0.478367225
245505_at	0.327277014	0.333353095	0.342423655	0.368559153	0.413672913
245506_at	0.338843306	0.357436423	0.414549492	0.464291248	0.51781534
245507_at	0.490834826	0.536749111	0.527568359	0.621152359	0.601045589
245508_at	0.519402755	0.540833798	0.606457957	0.790120391	0.743933753
245509_at	0.635222775	0.52992622	0.57550126	0.67469135	0.678504748
245510_at	0.762239349	1.112192117	0.851429525	1.107181393	1.026885596
245511_at	0.46615006	0.455060657	0.443858055	0.543337681	0.563805866
245512_at	7.817697534	2.542182354	2.403764742	3.278042632	4.157674967
245513_at	0.969195801	0.62579452	1.140410718	1.00195472	1.004303563
245514_at	1.004098809	0.682459913	0.651631176	0.950363971	1.117325553
245515_at	0.415052063	0.423097291	0.428081183	0.460231255	0.489340718
245516_at	0.815051239	0.745016737	0.79844564	0.713420781	0.764842465
245517_at	1.171468384	2.091799537	3.717695628	1.578620422	1.129509793
245518_at	1.144510722	0.564979672	0.698665536	0.783664233	0.887290491
245519_at	0.503449287	0.540491405	0.518385781	0.723214433	0.599607316
245520_at	0.365945782	0.411268218	0.425500569	0.458234671	0.515799544
245521_at	1.421938987	1.307047719	1.414979741	1.252903956	1.300169775
245522_at	0.965622007	1.185418583	0.964015283	1.01618871	0.936037878
245523_at	10.66206161	6.907311375	13.11005191	5.999767801	12.63626918
245524_at	1.123104705	3.488336009	0.837173404	1.195470863	0.995182882
245525_at	2.870954405	5.37693971	5.282497653	4.370766185	2.869269055
245526_at	0.801842527	0.656585745	0.754015155	0.882449312	1.010578851
245527_at	1.019603222	0.545959298	0.64118578	0.941690402	0.819190663
245528_at	0.802013993	0.735902444	13.44388128	0.686780325	0.755007303
245529_at	1.454948148	0.827859278	1.347751989	0.924009041	1.072724592
245530_at	0.490714893	0.508336561	0.510670585	0.651852189	0.667513726
245531_at	0.464452262	0.509004579	0.47772201	0.567677643	0.600010594
245532_at	0.80303464	1.440566469	1.322397692	1.527035081	0.912987273
245533_at	0.764396766	1.148561275	1.094006075	2.916416734	1.097638122
245534_at	0.473514311	0.465288858	0.551815983	0.542645783	0.552395101
245535_at	6.613010017	5.964011534	1.092095288	3.93755769	3.281244281
245536_at	0.975205406	0.68357788	1.035300588	1.002802337	0.874000982
245537_at	0.377859068	0.324735066	0.356613448	0.4634285	0.477629962
245538_at	0.402529406	0.405486187	0.412744389	0.514687313	0.570471797
245539_at	0.803456232	0.629184776	0.65030493	0.835429675	0.843353843
245540_at	3.449751103	2.070077118	1.003772462	1.124791347	1.220339669
245541_at	0.810673709	0.837884584	0.740495926	0.936716796	0.85241258
245542_at	0.528019611	0.738894997	0.553431966	0.736451119	0.707368314
245543_at	0.647281336	0.642466123	1.445734964	0.622348033	0.580875154
245544_at	0.605950773	0.732100406	1.43383632	0.899666609	0.638301212
245545_at	0.700721253	0.560018866	3.959534322	0.990610829	0.918798975
245546_at	1.716237873	5.000844252	0.777677626	0.8525297	1.455372589
245547_at	1.080456319	0.502334366	0.65682555	0.580755974	0.747955894
