AFFY ID	AGI
249644_at	At5g37010
249651_at	At5g37020
249646_at	At5g37030
249647_at	At5g37040
249648_at	At5g37050
249650_at	At5g37055
249649_at	At5g37060
249652_at	At5g37070
249653_at	At5g37080
249654_at	At5g37090
249655_at	At5g37110
249656_at	At5g37130
249657_at	At5g37140
249631_at	At5g37160
249632_at	At5g37170
249633_at	At5g37180
249603_at	At5g37210
249604_x_at	At5g37230
249605_at	At5g37240
249606_at	At5g37260
249607_at	At5g37280
249612_at	At5g37290
249614_at	At5g37300
249608_at	At5g37310
249610_at	At5g37360
249611_at	At5g37370
249613_at	At5g37380
249615_x_at	At5g37420
249617_at	At5g37450
249625_at	At5g37480
249618_at	At5g37490
249619_at	At5g37500
249627_at	At5g37510
249620_at	At5g37520
249621_at	At5g37530
249626_at	At5g37540
249622_at	At5g37550
249623_at	At5g37560
249624_at	At5g37570
249628_at	At5g37580
249629_at	At5g37590
249581_at	At5g37600
249602_at	At5g37610
249571_at	At5g37620
249572_at	At5g37630
249573_at	At5g37640
249574_at	At5g37660
249575_at	At5g37670
249579_at	At5g37680
249576_at	At5g37690
249577_at	At5g37710
249578_at	At5g37730
249580_at	At5g37740
249583_at	At5g37770
249582_at	At5g37780
249588_at	At5g37790
249585_at	At5g37830
249586_at	At5g37840
249589_at	At5g37850
249587_at	At5g37860
249590_at	At5g37870
249591_at	At5g37880
249592_at	At5g37890
249593_at	At5g37900
249594_at	At5g37910
249595_at	At5g37930
249597_at	At5g37960
249598_at	At5g37970
249601_at	At5g37980
249599_at	At5g37990
249567_at	At5g38020
249545_at	At5g38030
249543_at	At5g38035
249568_at	At5g38040
249569_at	At5g38070
249570_at	At5g38080
249544_at	At5g38110
249540_at	At5g38120
249541_at	At5g38130
249542_at	At5g38140
249546_at	At5g38150
249547_at	At5g38160
249548_at	At5g38170
249549_at	At5g38180
249556_at	At5g38195
249550_at	At5g38210
249551_at	At5g38220
249553_at	At5g38260
249557_at	At5g38280
249554_at	At5g38290
249555_at	At5g38300
249558_at	At5g38310
249559_at	At5g38320
249560_at	At5g38330
249561_at	At5g38340
249562_at	At5g38350
249563_at	At5g38360
249507_at	At5g38370
249508_at	At5g38380
249509_at	At5g38390
249564_at	At5g38400
249565_at	At5g38440
249566_at	At5g38450
249513_at	At5g38460
249512_at	At5g38470
249514_at	At5g38480
249511_at	At5g38500
249510_at	At5g38510
249524_at	At5g38520
249515_at	At5g38530
249526_at	At5g38560
249517_at	At5g38580
249523_at	At5g38630
249525_at	At5g38650
249519_at	At5g38660
249520_at	At5g38670
249521_at	At5g38690
249522_at	At5g38700
249527_at	At5g38710
249528_at	At5g38720
249529_at	At5g38730
249530_at	At5g38750
249536_at	At5g38760
249531_at	At5g38770
249532_at	At5g38780
249533_at	At5g38790
249534_at	At5g38800
249535_at	At5g38820
249537_at	At5g38830
249538_at	At5g38840
249504_at	At5g38850
249505_at	At5g38870
249506_at	At5g38880
249475_at	At5g38890
249483_at	At5g38895
249481_at	At5g38900
249476_at	At5g38910
249478_at	At5g38950
249479_at	At5g38960
249484_at	At5g38970
249482_at	At5g38980
249485_at	At5g39020
249486_at	At5g39030
249487_at	At5g39040
249494_at	At5g39050
249488_at	At5g39070
249493_at	At5g39080
249489_at	At5g39090
249495_at	At5g39100
249491_at	At5g39130
249472_at	At5g39210
249497_at	At5g39220
249498_at	At5g39230
249499_at	At5g39250
249500_at	At5g39260
249503_at	At5g39310
249469_at	At5g39320
249473_at	At5g39340
249470_at	At5g39350
249471_at	At5g39360
249444_at	At5g39370
249445_at	At5g39380
249446_at	At5g39390
249447_at	At5g39400
249456_at	At5g39410
249448_at	At5g39420
249449_at	At5g39430
249450_at	At5g39440
249452_at	At5g39500
249453_at	At5g39510
249454_at	At5g39520
249458_at	At5g39560
249416_at	At5g39570
249459_at	At5g39580
249442_at	At5g39590
249443_at	At5g39600
249467_at	At5g39610
249413_at	At5g39620
249460_at	At5g39630
249461_at	At5g39640
249468_at	At5g39650
249415_at	At5g39660
249462_at	At5g39680
249414_at	At5g39700
249464_at	At5g39710
249465_at	At5g39720
249441_at	At5g39730
249466_at	At5g39740
249422_at	At5g39760
249418_at	At5g39785
249423_at	At5g39785
249425_at	At5g39790
249420_at	At5g39820
249421_at	At5g39830
249426_at	At5g39840
249427_at	At5g39850
249383_at	At5g39860
249428_at	At5g39870
249429_at	At5g39880
249384_at	At5g39890
249430_at	At5g39900
249431_at	At5g39910
249432_at	At5g39930
249433_at	At5g39940
249385_at	At5g39950
249434_at	At5g39960
249435_at	At5g39970
249437_at	At5g39990
249438_at	At5g40010
249439_at	At5g40020
249440_at	At5g40030
249381_at	At5g40040
249382_at	At5g40050
249386_at	At5g40060
249387_at	At5g40070
249388_at	At5g40090
249389_at	At5g40100
249390_at	At5g40130
249391_at	At5g40140
249392_at	At5g40150
249402_at	At5g40155
249404_at	At5g40160
249393_at	At5g40170
249394_at	At5g40180
249395_at	At5g40190
249396_at	At5g40200
249406_at	At5g40210
249397_at	At5g40230
249398_at	At5g40250
249401_at	At5g40260
249403_at	At5g40270
249405_at	At5g40280
249399_at	At5g40290
249400_at	At5g40300
249407_at	At5g40320
249408_at	At5g40330
249409_at	At5g40340
249349_at	At5g40350
249350_at	At5g40360
249380_at	At5g40370
249410_at	At5g40380
249411_at	At5g40390
249412_at	At5g40410
249353_at	At5g40420
249352_at	At5g40430
249351_at	At5g40440
249378_at	At5g40450
249379_at	At5g40460
249359_at	At5g40470
249354_at	At5g40480
249357_at	At5g40490
249355_at	At5g40500
249358_at	At5g40510
249356_at	At5g40520
249360_at	At5g40530
249361_at	At5g40540
249362_at	At5g40550
249363_at	At5g40560
249374_at	At5g40580
249364_at	At5g40590
249365_at	At5g40600
249366_at	At5g40610
249367_at	At5g40630
249368_at	At5g40640
249376_at	At5g40645
249343_at	At5g40650
249342_at	At5g40660
249373_at	At5g40670
249369_at	At5g40680
249377_at	At5g40690
249370_at	At5g40710
249375_at	At5g40730
249345_at	At5g40740
249371_at	At5g40750
249372_at	At5g40760
249344_at	At5g40770
249346_at	At5g40780
249324_at	At5g40810
249328_at	At5g40820
249347_at	At5g40830
249326_at	At5g40840
249325_at	At5g40850
249348_at	At5g40860
249318_at	At5g40870
249327_at	At5g40890
249320_at	At5g40910
249321_at	At5g40920
249322_at	At5g40930
249323_at	At5g40940
249331_at	At5g40950
249329_at	At5g40960
249330_at	At5g40970
249332_at	At5g40980
249333_at	At5g40990
249334_at	At5g41000
249335_at	At5g41010
249289_at	At5g41040
249288_at	At5g41050
249290_at	At5g41060
249336_at	At5g41070
249337_at	At5g41080
249338_at	At5g41090
249339_at	At5g41100
249340_at	At5g41140
249292_at	At5g41150
249341_at	At5g41170
249314_at	At5g41180
249315_at	At5g41190
249291_at	At5g41210
249317_at	At5g41240
249287_at	At5g41250
249293_at	At5g41260
249295_at	At5g41280
249296_at	At5g41310
249298_at	At5g41330
249299_at	At5g41340
249308_at	At5g41350
249306_at	At5g41400
249309_at	At5g41410
249301_at	At5g41440
249302_at	At5g41450
249303_at	At5g41460
249304_at	At5g41480
249305_at	At5g41490
249310_at	At5g41520
249311_at	At5g41540
249312_at	At5g41550
249313_at	At5g41560
249286_at	At5g41580
249267_at	At5g41600
249255_at	At5g41610
249256_at	At5g41620
249257_at	At5g41640
249258_at	At5g41650
249259_at	At5g41660
249266_at	At5g41670
249260_at	At5g41680
249265_at	At5g41700
249261_at	At5g41710
249262_at	At5g41720
249263_at	At5g41730
249282_at	At5g41760
249269_at	At5g41770
249270_at	At5g41780
249271_at	At5g41790
249283_at	At5g41800
249284_at	At5g41810
249272_at	At5g41820
249273_at	At5g41850
249274_at	At5g41860
249275_at	At5g41870
249276_at	At5g41880
249277_at	At5g41890
249278_at	At5g41900
249279_at	At5g41920
249281_at	At5g41940
249236_at	At5g41950
249285_at	At5g41960
249238_at	At5g41970
249239_at	At5g41990
249251_at	At5g42000
249252_at	At5g42010
249231_at	At5g42030
249237_at	At5g42050
249253_at	At5g42060
249230_at	At5g42070
249232_at	At5g42080
249229_at	At5g42090
249235_at	At5g42100
249254_at	At5g42110
249223_at	At5g42120
249224_at	At5g42130
249225_at	At5g42140
249233_at	At5g42150
249226_at	At5g42170
249227_at	At5g42180
249228_at	At5g42190
249234_at	At5g42200
249240_at	At5g42220
249241_at	At5g42230
249216_at	At5g42240
249242_at	At5g42250
249244_at	At5g42270
249245_at	At5g42280
249246_at	At5g42290
249217_at	At5g42300
249247_at	At5g42310
249248_at	At5g42320
249250_at	At5g42340
249201_at	At5g42370
249197_at	At5g42380
249218_at	At5g42390
249219_at	At5g42400
249220_at	At5g42420
249221_at	At5g42440
249222_at	At5g42450
249192_at	At5g42470
249193_at	At5g42480
249194_at	At5g42490
249199_at	At5g42520
249200_at	At5g42540
249196_at	At5g42560
249204_at	At5g42570
249202_at	At5g42580
249203_at	At5g42590
249205_at	At5g42600
249209_at	At5g42620
249206_at	At5g42630
249207_at	At5g42640
249208_at	At5g42650
249160_at	At5g42660
249210_at	At5g42670
249211_at	At5g42680
249212_at	At5g42690
249213_at	At5g42700
249214_at	At5g42720
249163_at	At5g42740
249190_at	At5g42750
249162_at	At5g42765
249189_at	At5g42780
249161_at	At5g42790
249215_at	At5g42800
249165_at	At5g42810
249164_at	At5g42820
249188_at	At5g42830
249166_at	At5g42840
249177_at	At5g42850
249167_at	At5g42860
249168_at	At5g42870
249169_at	At5g42880
249178_at	At5g42890
249174_at	At5g42900
249170_at	At5g42910
249181_at	At5g42920
249171_at	At5g42940
249172_at	At5g42950
249179_at	At5g42955
249182_at	At5g42960
249175_at	At5g42970
249176_at	At5g42980
249183_at	At5g42990
249173_at	At5g43000
249180_at	At5g43010
249184_at	At5g43020
249185_at	At5g43030
249186_at	At5g43040
249187_at	At5g43060
249138_at	At5g43070
249129_at	At5g43080
249130_at	At5g43100
249131_at	At5g43110
249132_at	At5g43120
249133_at	At5g43130
249137_at	At5g43140
249134_at	At5g43150
249135_at	At5g43160
249139_at	At5g43170
249136_at	At5g43180
249140_at	At5g43190
249141_at	At5g43200
249142_at	At5g43220
249143_at	At5g43230
249148_at	At5g43260
249144_at	At5g43270
249145_at	At5g43280
249146_at	At5g43310
249149_at	At5g43320
249147_at	At5g43330
249150_at	At5g43340
249151_at	At5g43360
249126_at	At5g43380
249154_at	At5g43410
249158_at	At5g43430
249128_at	At5g43440
249125_at	At5g43450
249159_at	At5g43460
249155_at	At5g43480
249127_at	At5g43500
249097_at	At5g43520
249098_at	At5g43530
249099_at	At5g43550
249100_at	At5g43560
249101_at	At5g43580
249102_at	At5g43590
249103_at	At5g43600
249104_at	At5g43610
249105_at	At5g43640
249106_at	At5g43670
249107_at	At5g43680
249108_at	At5g43690
249109_at	At5g43700
249092_at	At5g43710
249119_at	At5g43720
249110_at	At5g43730
249124_at	At5g43740
249090_at	At5g43745
249120_at	At5g43750
249123_at	At5g43760
249111_at	At5g43770
249112_at	At5g43780
249113_at	At5g43790
249114_at	At5g43800
249115_at	At5g43810
249116_at	At5g43820
249121_at	At5g43830
249117_at	At5g43840
249122_at	At5g43850
249091_at	At5g43860
249118_at	At5g43870
249093_at	At5g43880
249094_at	At5g43890
249095_at	At5g43900
249096_at	At5g43910
249066_at	At5g43920
249079_at	At5g43930
249077_at	At5g43940
249067_at	At5g43960
249076_at	At5g43970
249068_at	At5g43980
249080_at	At5g43990
249075_at	At5g44000
249069_at	At5g44010
249073_at	At5g44020
249071_at	At5g44050
249072_at	At5g44060
249078_at	At5g44070
249074_at	At5g44080
249081_at	At5g44090
249063_at	At5g44110
249082_at	At5g44120
249037_at	At5g44130
249083_at	At5g44140
249084_at	At5g44150
249034_at	At5g44160
249085_at	At5g44170
249086_at	At5g44180
249035_at	At5g44190
249036_at	At5g44200
249087_at	At5g44210
249088_at	At5g44230
249089_at	At5g44240
249064_at	At5g44250
249065_at	At5g44260
249062_at	At5g44270
249038_at	At5g44280
249050_at	At5g44290
249048_at	At5g44300
249039_at	At5g44310
249040_at	At5g44320
249041_at	At5g44330
249049_at	At5g44340
249042_at	At5g44350
249043_at	At5g44360
249044_at	At5g44370
249045_at	At5g44380
249051_at	At5g44390
249046_at	At5g44400
249047_at	At5g44410
249052_at	At5g44420
249053_at	At5g44440
249054_at	At5g44450
249055_at	At5g44460
249056_at	At5g44470
249057_at	At5g44480
249003_at	At5g44500
249058_at	At5g44510
249002_at	At5g44520
249059_at	At5g44530
249061_at	At5g44550
249060_at	At5g44560
249004_at	At5g44570
249010_at	At5g44580
249009_at	At5g44610
249012_at	At5g44620
249005_at	At5g44630
249007_at	At5g44650
249006_at	At5g44660
249011_at	At5g44670
249008_at	At5g44680
249013_at	At5g44700
249014_at	At5g44710
249025_at	At5g44720
249015_at	At5g44730
249028_at	At5g44740
249016_at	At5g44750
249017_at	At5g44760
249018_at	At5g44770
249019_at	At5g44780
249026_at	At5g44785
249027_at	At5g44790
249020_at	At5g44800
249021_at	At5g44820
254521_at	At5g44820
249023_at	At5g44850
249024_at	At5g44860
249029_at	At5g44870
249030_at	At5g44880
249031_at	At5g44900
249032_at	At5g44910
249033_at	At5g44920
248976_at	At5g44930
248999_at	At5g44970
249000_at	At5g44980
249001_at	At5g44990
248971_at	At5g45000
248972_at	At5g45010
248977_at	At5g45020
248975_at	At5g45040
248973_at	At5g45050
248974_at	At5g45060
248978_at	At5g45070
248979_at	At5g45080
248980_at	At5g45090
248981_at	At5g45110
248982_at	At5g45120
248983_at	At5g45130
248984_at	At5g45140
248985_at	At5g45160
248986_at	At5g45170
248987_at	At5g45180
248988_at	At5g45190
248989_at	At5g45200
248990_at	At5g45210
248991_at	At5g45220
248992_at	At5g45230
248993_at	At5g45240
248994_at	At5g45250
248995_at	At5g45260
248996_at	At5g45270
248968_at	At5g45280
248997_at	At5g45300
248969_at	At5g45310
248998_at	At5g45320
248964_at	At5g45340
248967_at	At5g45350
248966_at	At5g45360
248965_at	At5g45370
248970_at	At5g45380
248950_at	At5g45390
248940_at	At5g45400
248952_at	At5g45410
248954_at	At5g45420
248953_at	At5g45430
248942_at	At5g45480
248944_at	At5g45500
248946_at	At5g45530
248947_at	At5g45540
248951_at	At5g45550
248948_at	At5g45560
248949_at	At5g45570
248958_at	At5g45590
248955_at	At5g45600
248956_at	At5g45610
248957_at	At5g45620
248959_at	At5g45630
248960_at	At5g45640
248961_at	At5g45650
248912_at	At5g45670
248962_at	At5g45680
248915_at	At5g45690
248963_at	At5g45700
248936_at	At5g45710
248914_at	At5g45750
248913_at	At5g45760
248937_at	At5g45770
248938_at	At5g45780
248939_at	At5g45790
248908_at	At5g45800
248909_at	At5g45810
248910_at	At5g45820
248911_at	At5g45830
248916_at	At5g45840
248917_at	At5g45850
248926_at	At5g45880
248918_at	At5g45890
248927_at	At5g45900
248925_at	At5g45910
248919_at	At5g45920
248920_at	At5g45930
248923_at	At5g45940
248921_at	At5g45950
248924_at	At5g45960
248928_at	At5g45970
248922_at	At5g45980
248929_at	At5g46000
248930_at	At5g46010
248881_at	At5g46020
248884_at	At5g46030
248931_at	At5g46040
248932_at	At5g46050
248933_at	At5g46070
248934_at	At5g46080
248935_at	At5g46100
248886_at	At5g46110
248887_at	At5g46115
248876_at	At5g46120
248877_at	At5g46140
248885_at	At5g46150
248878_at	At5g46160
248879_at	At5g46180
248883_at	At5g46190
248880_at	At5g46200
248882_at	At5g46210
248889_at	At5g46230
248888_at	At5g46240
248905_at	At5g46250
248890_at	At5g46270
248891_at	At5g46280
248903_at	At5g46290
248904_at	At5g46295
248892_at	At5g46300
248893_at	At5g46310
248894_at	At5g46320
248895_at	At5g46330
248907_at	At5g46340
248896_at	At5g46350
248897_at	At5g46360
248898_at	At5g46370
248899_at	At5g46390
248900_at	At5g46400
248901_at	At5g46410
248906_at	At5g46420
248902_at	At5g46440
248873_at	At5g46450
248874_at	At5g46460
248845_at	At5g46470
248875_at	At5g46470
248846_at	At5g46500
248847_at	At5g46510
248848_at	At5g46520
248849_at	At5g46540
248850_at	At5g46550
248852_at	At5g46560
248853_at	At5g46570
248854_at	At5g46580
248855_at	At5g46590
248856_at	At5g46620
248858_at	At5g46630
248857_at	At5g46640
248859_at	At5g46660
248860_at	At5g46670
248871_at	At5g46680
248839_at	At5g46690
248861_at	At5g46700
248870_at	At5g46710
248862_at	At5g46730
248841_at	At5g46740
248863_at	At5g46750
248864_at	At5g46760
248840_at	At5g46770
248868_at	At5g46780
248865_at	At5g46790
248872_at	At5g46795
248838_at	At5g46800
248867_at	At5g46830
248869_at	At5g46840
248842_at	At5g46850
248813_at	At5g46860
248843_at	At5g46880
248814_at	At5g46910
248815_at	At5g46920
248824_at	At5g46940
248822_at	At5g47000
248816_at	At5g47010
248817_at	At5g47020
248825_at	At5g47030
248818_at	At5g47040
248819_at	At5g47050
248820_at	At5g47060
248821_at	At5g47070
248826_at	At5g47080
248834_at	At5g47090
248827_at	At5g47100
248828_at	At5g47110
248833_at	At5g47120
248829_at	At5g47130
248830_at	At5g47150
248831_at	At5g47160
248832_at	At5g47170
248796_at	At5g47180
248798_at	At5g47190
248792_at	At5g47200
248797_at	At5g47210
248794_at	At5g47220
248799_at	At5g47230
248793_at	At5g47240
248835_at	At5g47250
248836_at	At5g47260
248837_at	At5g47270
248810_at	At5g47280
248811_at	At5g47310
248800_at	At5g47320
248812_at	At5g47330
248782_at	At5g47340
248791_at	At5g47350
248783_at	At5g47360
248801_at	At5g47370
248784_at	At5g47380
248795_at	At5g47390
248785_at	At5g47400
248786_at	At5g47410
248787_at	At5g47420
248788_at	At5g47430
248802_at	At5g47435
248789_at	At5g47440
248790_at	At5g47450
248762_at	At5g47455
248803_at	At5g47460
248804_at	At5g47470
248805_at	At5g47480
248806_at	At5g47490
248807_at	At5g47500
248808_at	At5g47510
248809_at	At5g47520
248750_at	At5g47530
248751_at	At5g47540
248763_at	At5g47550
248756_at	At5g47560
248760_at	At5g47570
248766_at	At5g47580
248752_at	At5g47600
248759_at	At5g47610
248758_at	At5g47620
248753_at	At5g47630
248761_at	At5g47635
248765_at	At5g47650
248757_at	At5g47680
248755_at	At5g47690
248768_at	At5g47700
248767_at	At5g47710
248779_at	At5g47720
248769_at	At5g47730
248770_at	At5g47740
248780_at	At5g47760
248718_at	At5g47770
248721_at	At5g47780
248771_at	At5g47790
248772_at	At5g47800
248722_at	At5g47810
248773_at	At5g47820
248774_at	At5g47830
248748_at	At5g47840
248775_at	At5g47850
248781_at	At5g47870
248749_at	At5g47880
248746_at	At5g47890
248776_at	At5g47900
248719_at	At5g47910
248777_at	At5g47920
248747_at	At5g47930
248778_at	At5g47940
248723_at	At5g47950
248726_at	At5g47960
248724_at	At5g47970
248725_at	At5g47980
248727_at	At5g47990
248728_at	At5g48000
248729_at	At5g48010
248738_at	At5g48020
248739_at	At5g48030
248730_at	At5g48050
248731_at	At5g48060
248732_at	At5g48070
248733_at	At5g48080
248734_at	At5g48090
248735_at	At5g48100
248736_at	At5g48110
248737_at	At5g48120
248740_at	At5g48130
248714_at	At5g48140
248689_at	At5g48150
248741_at	At5g48170
248717_at	At5g48175
248713_at	At5g48180
248742_at	At5g48200
248716_at	At5g48210
248688_at	At5g48220
248690_at	At5g48230
248744_at	At5g48250
248711_at	At5g48270
248712_at	At5g48280
248715_at	At5g48290
248687_at	At5g48300
248691_at	At5g48310
248693_at	At5g48330
248694_at	At5g48340
248695_at	At5g48350
248696_at	At5g48360
248697_at	At5g48370
248698_at	At5g48380
248699_at	At5g48390
248700_at	At5g48400
248701_at	At5g48410
248702_at	At5g48420
248703_at	At5g48430
248704_at	At5g48450
248656_at	At5g48460
248709_at	At5g48470
248710_at	At5g48480
248684_at	At5g48485
248683_at	At5g48490
248685_at	At5g48500
248705_at	At5g48520
248706_at	At5g48530
248686_at	At5g48540
248707_at	At5g48550
248708_at	At5g48560
248657_at	At5g48570
248664_at	At5g48580
248663_at	At5g48590
248658_at	At5g48600
248666_at	At5g48630
248659_at	At5g48640
248660_at	At5g48650
248665_at	At5g48655
248661_at	At5g48670
248662_at	At5g48690
248667_at	At5g48710
248668_at	At5g48720
248669_at	At5g48730
248670_at	At5g48740
248671_at	At5g48750
248655_at	At5g48760
248672_at	At5g48770
248673_at	At5g48780
248624_at	At5g48790
248674_at	At5g48800
248682_at	At5g48810
248675_at	At5g48820
248679_at	At5g48830
248680_at	At5g48840
248676_at	At5g48850
248677_at	At5g48860
248678_at	At5g48870
248625_at	At5g48880
248681_at	At5g48900
248640_at	At5g48910
248639_at	At5g48930
248626_at	At5g48940
248627_at	At5g48950
248628_at	At5g48960
248629_at	At5g48970
248630_at	At5g48990
248631_at	At5g49000
248632_at	At5g49010
248634_at	At5g49030
248635_at	At5g49050
248637_at	At5g49060
248638_at	At5g49070
248646_at	At5g49100
248641_at	At5g49110
248642_at	At5g49120
248643_at	At5g49130
248644_at	At5g49140
248645_at	At5g49150
248597_at	At5g49160
248623_at	At5g49170
248593_at	At5g49180
248647_at	At5g49190
248594_at	At5g49210
248648_at	At5g49220
248595_at	At5g49230
248649_at	At5g49240
248650_at	At5g49250
248651_at	At5g49260
248652_at	At5g49270
248592_at	At5g49280
248653_at	At5g49290
248654_at	At5g49310
248620_at	At5g49320
248596_at	At5g49330
248621_at	At5g49350
248622_at	At5g49360
248598_at	At5g49370
248599_at	At5g49380
248600_at	At5g49390
248601_at	At5g49400
248605_at	At5g49410
248603_at	At5g49430
248609_at	At5g49440
248606_at	At5g49450
248608_at	At5g49460
248604_at	At5g49470
248607_at	At5g49480
248610_at	At5g49500
248589_at	At5g49510
248611_at	At5g49520
248612_at	At5g49530
248588_at	At5g49540
248587_at	At5g49550
248613_at	At5g49555
248614_at	At5g49560
248615_at	At5g49570
248616_at	At5g49580
248617_at	At5g49590
248586_at	At5g49610
248618_at	At5g49620
248619_at	At5g49630
248585_at	At5g49640
248591_at	At5g49650
248590_at	At5g49660
248561_at	At5g49670
248562_at	At5g49680
248563_at	At5g49690
248564_at	At5g49700
248565_at	At5g49710
248573_at	At5g49720
248567_at	At5g49750
248568_at	At5g49760
248569_at	At5g49770
248570_at	At5g49780
248571_at	At5g49790
248572_at	At5g49800
248576_at	At5g49810
248578_at	At5g49820
248574_at	At5g49830
248575_at	At5g49840
248577_at	At5g49870
248579_at	At5g49880
248580_at	At5g49890
248581_at	At5g49900
248582_at	At5g49910
248583_at	At5g49930
248532_at	At5g49940
248530_at	At5g49945
248531_at	At5g49950
248584_at	At5g49960
248560_at	At5g49970
248557_at	At5g49980
248558_at	At5g49990
248529_at	At5g50000
248559_at	At5g50010
248533_at	At5g50020
248534_at	At5g50030
248537_at	At5g50100
248538_at	At5g50110
248535_at	At5g50120
248539_at	At5g50130
248536_at	At5g50140
248540_at	At5g50160
248553_at	At5g50170
248541_at	At5g50180
248542_at	At5g50190
248551_at	At5g50200
248550_at	At5g50210
248543_at	At5g50230
248544_at	At5g50240
248552_at	At5g50250
248545_at	At5g50260
248547_at	At5g50280
248548_at	At5g50300
248549_at	At5g50310
248510_at	At5g50315
248508_at	At5g50320
248554_at	At5g50330
248509_at	At5g50335
248555_at	At5g50340
248556_at	At5g50350
248505_at	At5g50360
248506_at	At5g50370
248511_at	At5g50375
248497_at	At5g50380
248498_at	At5g50390
248499_at	At5g50400
248500_at	At5g50410
248507_at	At5g50420
248501_at	At5g50440
248502_at	At5g50450
248512_at	At5g50460
248503_at	At5g50470
248504_at	At5g50480
248513_at	At5g50500
248466_at	At5g50720
248526_at	At5g50730
248527_at	At5g50740
248468_at	At5g50750
248528_at	At5g50760
248494_at	At5g50770
248495_at	At5g50780
248496_at	At5g50790
248467_at	At5g50800
248473_at	At5g50810
248469_at	At5g50820
248470_at	At5g50830
248471_at	At5g50840
248474_at	At5g50850
248472_at	At5g50860
248478_at	At5g50870
248475_at	At5g50880
248476_at	At5g50890
248477_at	At5g50900
248479_at	At5g50910
248460_at	At5g50915
248480_at	At5g50920
248481_at	At5g50930
248490_at	At5g50940
248462_at	At5g50960
248483_at	At5g50990
248491_at	At5g51010
248459_at	At5g51020
248484_at	At5g51030
248492_at	At5g51040
248485_at	At5g51050
248486_at	At5g51060
248487_at	At5g51070
248488_at	At5g51080
248489_at	At5g51090
248493_at	At5g51100
248449_at	At5g51110
248447_at	At5g51120
248463_at	At5g51130
248446_at	At5g51140
248464_at	At5g51160
248445_at	At5g51170
248451_at	At5g51180
248448_at	At5g51190
248465_at	At5g51200
248435_at	At5g51210
248438_at	At5g51230
248439_at	At5g51250
248440_at	At5g51260
248441_at	At5g51270
248442_at	At5g51280
248450_at	At5g51290
248452_at	At5g51300
248443_at	At5g51310
248444_at	At5g51320
248453_at	At5g51340
248454_at	At5g51350
248455_at	At5g51360
248456_at	At5g51380
248432_at	At5g51390
248433_at	At5g51400
248403_at	At5g51410
248457_at	At5g51420
248458_at	At5g51430
248434_at	At5g51440
248404_at	At5g51460
248431_at	At5g51470
248405_at	At5g51480
248406_at	At5g51490
248407_at	At5g51500
248421_at	At5g51510
248408_at	At5g51520
248409_at	At5g51545
248419_at	At5g51550
248420_at	At5g51560
248410_at	At5g51570
248411_at	At5g51580
248412_at	At5g51590
248413_at	At5g51600
248414_at	At5g51610
248415_at	At5g51620
248416_at	At5g51630
248422_at	At5g51640
248417_at	At5g51650
248418_at	At5g51660
248423_at	At5g51670
248425_at	At5g51690
248379_at	At5g51700
248375_at	At5g51710
248377_at	At5g51720
248426_at	At5g51740
248427_at	At5g51750
248428_at	At5g51760
248429_at	At5g51770
248430_at	At5g51800
248371_at	At5g51810
248380_at	At5g51820
248381_at	At5g51830
248378_at	At5g51840
248372_at	At5g51850
248373_at	At5g51860
248374_at	At5g51870
248376_at	At5g51880
248382_at	At5g51890
248383_at	At5g51900
248385_at	At5g51910
248384_at	At5g51930
248386_at	At5g51940
248368_at	At5g51950
248387_at	At5g51960
248398_at	At5g51970
248388_at	At5g51980
248389_at	At5g51990
248390_at	At5g52000
248399_at	At5g52010
248400_at	At5g52020
248391_at	At5g52030
248369_at	At5g52040
248392_at	At5g52050
248393_at	At5g52060
248394_at	At5g52070
248402_at	At5g52100
248401_at	At5g52110
248395_at	At5g52120
248396_at	At5g52130
248397_at	At5g52140
248350_at	At5g52160
248370_at	At5g52170
248340_at	At5g52180
248348_at	At5g52190
248351_at	At5g52200
248346_at	At5g52210
248341_at	At5g52220
248342_at	At5g52230
248349_at	At5g52240
248347_at	At5g52250
248343_at	At5g52260
248344_at	At5g52280
248345_at	At5g52290
248352_at	At5g52300
248337_at	At5g52310
248353_at	At5g52320
248354_at	At5g52330
248355_at	At5g52340
248356_at	At5g52350
248367_at	At5g52360
248357_at	At5g52380
248333_at	At5g52390
248358_at	At5g52400
248359_at	At5g52410
248360_at	At5g52430
248338_at	At5g52440
248335_at	At5g52450
248361_at	At5g52460
248362_at	At5g52470
248363_at	At5g52480
248364_at	At5g52490
248365_at	At5g52500
248366_at	At5g52510
248339_at	At5g52520
248308_at	At5g52530
248309_at	At5g52540
248310_at	At5g52550
248305_at	At5g52560
248311_at	At5g52570
248312_at	At5g52580
248313_at	At5g52590
248314_at	At5g52620
248315_at	At5g52630
248332_at	At5g52640
248331_at	At5g52650
248328_at	At5g52660
248316_at	At5g52670
248317_at	At5g52680
248318_at	At5g52690
248319_at	At5g52710
248321_at	At5g52740
248327_at	At5g52750
248322_at	At5g52760
248323_at	At5g52770
248329_at	At5g52780
248330_at	At5g52810
248326_at	At5g52820
248306_at	At5g52830
248288_at	At5g52840
248307_at	At5g52850
248277_at	At5g52860
248286_at	At5g52870
248289_at	At5g52880
248282_at	At5g52900
248279_at	At5g52910
248283_at	At5g52920
248280_at	At5g52950
248285_at	At5g52960
248287_at	At5g52970
248284_at	At5g52975
248281_at	At5g52980
248300_at	At5g53000
248291_at	At5g53020
